"금연구역명",금연구역범위상세,시도명,시군구명,금연구역구분,금연구역지정근거명,금연구역면적,위반과태료,위반신고전화번호,소재지도로명주소,소재지지번주소,관리기관명,위도,경도,데이터기준일자
"역삼무궁화공원",시설전체,서울특별시,강남구,공원,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,992,100000,02-3423-7115,서울특별시 강남구 역삼로 117,서울특별시 강남구 역삼동 830-23,서울특별시 강남구청,37.493817,127.014687,2017-11-17
"역삼개나리공원",시설전체,서울특별시,강남구,공원,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,1635,100000,02-3423-7115,서울특별시 강남구 논현로79길 24,서울특별시 강남구 역삼동 739-15,서울특별시 강남구청,37.497553,127.018746,2017-11-17
"역삼소나무공원",시설전체,서울특별시,강남구,공원,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,987,100000,02-3423-7115,서울특별시 강남구 강남대로62길 31,서울특별시 강남구 역삼동 836-21,서울특별시 강남구청,37.490943,127.016176,2017-11-17
"역삼은행나무공원",시설전체,서울특별시,강남구,공원,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,1647,100000,02-3423-7115,서울특별시 강남구 봉은사로22길 20,서울특별시 강남구 역삼동 611,서울특별시 강남구청,37.505391,127.013685,2017-11-17
"대치목련공원",시설전체,서울특별시,강남구,공원,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,1649,100000,02-3423-7115,서울특별시 강남구 도곡로77길 22,서울특별시 강남구 대치동 929-10,서울특별시 강남구청,37.499786,127.040661,2017-11-17
"대치까치공원",시설전체,서울특별시,강남구,공원,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,992,100000,02-3423-7115,서울특별시 강남구 도곡로78길 22,서울특별시 강남구 대치동 1014-4,서울특별시 강남구청,37.496935,127.041676,2017-11-17
"대치은행나무공원",시설전체,서울특별시,강남구,공원,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,1619,100000,02-3423-7115,서울특별시 강남구 선릉로76길 11,서울특별시 강남구 대치동 899-25,서울특별시 강남구청,37.501631,127.034022,2017-11-17
"개포까치공원",시설전체,서울특별시,강남구,공원,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,1690,100000,02-3423-7115,서울특별시 강남구 선릉로12길 17,서울특별시 강남구 개포동 169-3,서울특별시 강남구청,37.483666,127.043369,2017-11-17
"개포공원",시설전체,서울특별시,강남구,공원,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,4794,100000,02-3423-7115,서울특별시 강남구 삼성로 14,서울특별시 강남구 개포동 190,서울특별시 강남구청,37.485217,127.054143,2017-11-17
"꼬꼬마 어린이집",건축물경계로부터 10m까지,서울특별시,강남구,어린이집,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 삼성로 212 17동 115호,서울특별시 강남구 삼성로 212 17동 115호,서울특별시 강남구청,37.497456,127.047817,2017-11-17
"대치어린이집",건축물경계로부터 10m까지,서울특별시,강남구,어린이집,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 영동대로65길 11,서울특별시 강남구 영동대로65길 11,서울특별시 강남구청,37.501848,127.048032,2017-11-17
"동화속 어린이집",건축물경계로부터 10m까지,서울특별시,강남구,어린이집,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 영동대로57길 28 101동105호,서울특별시 강남구 영동대로57길 28 101동105호,서울특별시 강남구청,37.499744,127.047622,2017-11-17
"은마어린이집?",건축물경계로부터 10m까지,서울특별시,강남구,어린이집,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 삼성로 212 30동 114호,서울특별시 강남구 삼성로 212 30동 114호,서울특별시 강남구청,37.497456,127.047817,2017-11-17
"한티어린이집",건축물경계로부터 10m까지,서울특별시,강남구,어린이집,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 영동대로57길 7 대치문화복지회관 3층,서울특별시 강남구 영동대로57길 7 대치문화복지회관 3층,서울특별시 강남구청,37.499937,127.049428,2017-11-17
IBK 참 좋은 어린이집,건축물경계로부터 10m까지,서울특별시,강남구,어린이집,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 선릉로 332,서울특별시 강남구 선릉로 332,서울특별시 강남구청,37.499394,127.034191,2017-11-17
"꿈땅어린이집",건축물경계로부터 10m까지,서울특별시,강남구,어린이집,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 도곡로73길 11 라이트빌1층,서울특별시 강남구 도곡로73길 11 라이트빌1층,서울특별시 강남구청,37.498578,127.039511,2017-11-17
"대치키즈어린이집",건축물경계로부터 10m까지,서울특별시,강남구,어린이집,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 삼성로67길 13,서울특별시 강남구 삼성로67길 13,서울특별시 강남구청,37.500806,127.040843,2017-11-17
"서울역삼초등학교병설유치원",건축물경계로부터 10m까지,서울특별시,강남구,유치원,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 강남대로 66길 21,서울특별시 강남구 강남대로 66길 21,서울특별시 강남구청,37.492916,127.015345,2017-11-17
"청운교회부설유치원",건축물경계로부터 10m까지,서울특별시,강남구,유치원,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 언주로65길 5,서울특별시 강남구 역삼동 784-3호,서울특별시 강남구청,37.495044,127.027659,2017-11-17
"리라유치원",건축물경계로부터 10m까지,서울특별시,강남구,유치원,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,"서울특별시 강남구 광평로19길 15 (일원동, 목련타운아파트)",서울특별시 강남구 일원동 716,서울특별시 강남구청,37.484944,127.067645,2017-11-17
"신우주유치원",건축물경계로부터 10m까지,서울특별시,강남구,유치원,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,"서울특별시 강남구 일원로 120 (일원동, 샘터마을아파트)",서울특별시 강남구 일원동 718번지,서울특별시 강남구청,37.484291,127.065043,2017-11-17
"푸른유치원",건축물경계로부터 10m까지,서울특별시,강남구,유치원,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,"서울특별시 강남구 일원로14길 25 (일원동, 푸른마을아파트)",서울특별시 강남구 일원본동719번지 푸른마을내(內),서울특별시 강남구청,37.483761,127.063295,2017-11-17
"하늘빛유치원",건축물경계로부터 10m까지,서울특별시,강남구,유치원,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,"서울특별시 강남구 양재대로55길 10 (일원동, 수서1단지 에스에이치빌)",서울특별시 강남구 일원동 711,서울특별시 강남구청,37.492613,127.072704,2017-11-17
"신아유치원",건축물경계로부터 10m까지,서울특별시,강남구,유치원,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,"서울특별시 강남구 양재대로55길 12 (일원동, 수서아파트)",서울특별시 강남구 일원동 615번지 우성7차APT내(內),서울특별시 강남구청,37.492339,127.060614,2017-11-17
"현대APT87동 앞",택시승차대로부터 10m까지,서울특별시,강남구,택시승강장,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 압구정로 201,서울특별시 강남구 압구정 458,서울특별시 강남구청,37.531558,127.024180,2017-11-17
"광림교회 건너",택시승차대로부터 10m까지,서울특별시,강남구,택시승강장,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 압구정로 201,서울특별시 강남구 압구정동 468,서울특별시 강남구청,37.513771,127.022905,2017-11-17
"임페리얼호텔 앞",택시승차대로부터 10m까지,서울특별시,강남구,택시승강장,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 논현동 248,서울특별시 강남구 논현동 248,서울특별시 강남구청,37.517661,127.042390,2017-11-17
"상아APT 건너",택시승차대로부터 10m까지,서울특별시,강남구,택시승강장,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 삼성로 646,서울특별시 강남구 삼성동 52-17,서울특별시 강남구청,37.516562,127.042301,2017-11-17
"상아APT 앞",택시승차대로부터 10m까지,서울특별시,강남구,택시승강장,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 삼성로 635,서울특별시 강남구 삼성동 21,서울특별시 강남구청,37.524943,127.023836,2017-11-17
"삼원가든 앞",택시승차대로부터 10m까지,서울특별시,강남구,택시승강장,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 언주로 835,서울특별시 강남구 신사동 623-5,서울특별시 강남구청,37.519359,127.026429,2017-11-17
"서울세관(통계청) 건너",택시승차대로부터 10m까지,서울특별시,강남구,택시승강장,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 언주로 726,서울특별시 강남구 논현동 105-7,서울특별시 강남구청,37.509369,127.030107,2017-11-17
"경복APT(B동) 앞",택시승차대로부터 10m까지,서울특별시,강남구,택시승강장,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 언주로 604,서울특별시 강남구 논현동 276,서울특별시 강남구청,37.519623,127.040438,2017-11-17
"강남구청 건너",택시승차대로부터 10m까지,서울특별시,강남구,택시승강장,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 삼성로133길 3,서울특별시 강남구 청담동 47,서울특별시 강남구청,37.513712,127.052326,2017-11-17
"ASAM타워(구,COEX신관) 앞",택시승차대로부터 10m까지,서울특별시,강남구,택시승강장,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 영동대로 520,서울특별시 강남구 삼성동 160,서울특별시 강남구청,37.512303,127.054287,2017-11-17
"한국전력 앞",택시승차대로부터 10m까지,서울특별시,강남구,택시승강장,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 영동대로 512,서울특별시 강남구 삼성동 167,서울특별시 강남구청,37.490891,127.048554,2017-11-17
"그랑프리백화점 앞",택시승차대로부터 10m까지,서울특별시,강남구,택시승강장,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,,100000,02-3423-7115,서울특별시 강남구 선릉로 120,서울특별시 강남구 대치동 500,서울특별시 강남구청,37.490971,127.022289,2017-11-17
